,timestamp,cpu_utilization,device_name,vendor,model,os,version,hw_revision,role,ip_address,mem_utilization
102,1716582099,,E-26-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.26.2,30.0
103,1716582099,33,E-26-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.26.2,
104,1716582099,,E-27-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.27.1,33.0
105,1716582099,33,E-27-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.27.1,
106,1716582099,,E-27-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.27.2,34.0
107,1716582099,33,E-27-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.27.2,
108,1716582099,,E-28-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.28.1,32.0
109,1716582099,33,E-28-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.28.1,
110,1716582099,,E-28-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.28.2,30.0
111,1716582099,30,E-28-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.28.2,
112,1716582099,,E-29-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.29.1,31.0
113,1716582099,33,E-29-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.29.1,
114,1716582099,,E-29-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.29.2,32.0
115,1716582099,34,E-29-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.29.2,
116,1716582099,,E-30-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.30.1,32.0
117,1716582099,50,E-30-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.30.1,
118,1716582099,,E-30-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.30.2,33.0
119,1716582099,54,E-30-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.30.2,
120,1716582099,,E-31-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.31.1,33.0
121,1716582099,53,E-31-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.31.1,
122,1716582099,,E-31-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.31.2,30.0
123,1716582099,52,E-31-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.31.2,
124,1716582099,,E-32-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.32.1,34.0
125,1716582099,51,E-32-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.32.1,
126,1716582099,,E-32-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.32.2,34.0
127,1716582099,53,E-32-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.32.2,
128,1716582099,,E-33-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.33.1,31.0
129,1716582099,51,E-33-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.33.1,
130,1716582099,,E-33-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.33.2,34.0
131,1716582099,53,E-33-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.33.2,
132,1716582099,,E-34-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.34.1,34.0
133,1716582099,54,E-34-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.34.1,
134,1716582099,,E-34-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.34.2,32.0
135,1716582099,53,E-34-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.34.2,
136,1716582099,,E-35-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.35.1,33.0
137,1716582099,53,E-35-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.35.1,
138,1716582099,,E-35-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.35.2,34.0
139,1716582099,50,E-35-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.35.2,
140,1716582099,,E-36-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.36.1,30.0
141,1716582099,54,E-36-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.36.1,
142,1716582099,,E-36-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.36.2,34.0
143,1716582099,53,E-36-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.36.2,
144,1716582099,,E-37-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.37.1,33.0
145,1716582099,51,E-37-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.37.1,
146,1716582099,,E-37-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.37.2,31.0
147,1716582099,52,E-37-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.37.2,
148,1716582099,,E-38-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.38.1,33.0
149,1716582099,50,E-38-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.38.1,
150,1716582099,,E-38-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.38.2,33.0
151,1716582099,52,E-38-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.38.2,
152,1716582099,,E-39-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.39.1,34.0
153,1716582099,54,E-39-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.39.1,
154,1716582099,,E-39-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.39.2,31.0
155,1716582099,53,E-39-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.39.2,
156,1716582099,,E-40-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.40.1,32.0
157,1716582099,51,E-40-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.40.1,
158,1716582099,,E-40-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.40.2,31.0
159,1716582099,54,E-40-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.40.2,
160,1716582099,,E-41-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.41.1,31.0
161,1716582099,51,E-41-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.41.1,
162,1716582099,,E-41-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.41.2,31.0
163,1716582099,50,E-41-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.41.2,
164,1716582099,,E-42-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.42.1,30.0
165,1716582099,54,E-42-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.42.1,
166,1716582099,,E-42-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.42.2,34.0
167,1716582099,52,E-42-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.42.2,
168,1716582099,,E-43-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.43.1,32.0
169,1716582099,54,E-43-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.43.1,
170,1716582099,,E-43-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.43.2,33.0
171,1716582099,52,E-43-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.43.2,
172,1716582099,,E-44-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.44.1,30.0
173,1716582099,52,E-44-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.44.1,
174,1716582099,,E-44-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.44.2,32.0
175,1716582099,50,E-44-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.44.2,
176,1716582099,,E-45-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.45.1,34.0
177,1716582099,50,E-45-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.45.1,
178,1716582099,,E-45-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.45.2,34.0
179,1716582099,50,E-45-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.45.2,
180,1716582099,,E-46-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.46.1,34.0
181,1716582099,52,E-46-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.46.1,
182,1716582099,,E-46-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.46.2,30.0
183,1716582099,54,E-46-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.46.2,
184,1716582099,,E-47-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.47.1,33.0
185,1716582099,50,E-47-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.47.1,
186,1716582099,,E-47-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.47.2,32.0
187,1716582099,51,E-47-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.47.2,
188,1716582099,,E-48-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.48.1,32.0
189,1716582099,53,E-48-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.48.1,
190,1716582099,,E-48-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.48.2,33.0
191,1716582099,54,E-48-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.48.2,
192,1716582099,,E-49-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.49.1,34.0
193,1716582099,51,E-49-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.49.1,
194,1716582099,,E-49-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.49.2,32.0
195,1716582099,52,E-49-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.49.2,
196,1716582099,,E-50-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.50.1,30.0
197,1716582099,50,E-50-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.50.1,
198,1716582099,,E-50-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.50.2,34.0
199,1716582099,54,E-50-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.50.2,
200,1716582099,,E-51-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.51.1,34.0
201,1716582099,51,E-51-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.51.1,
202,1716582099,,E-51-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.51.2,33.0
203,1716582099,50,E-51-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.51.2,
204,1716582099,,E-52-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.52.1,32.0
205,1716582099,50,E-52-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.52.1,
206,1716582099,,E-52-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.52.2,31.0
207,1716582099,50,E-52-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.52.2,
208,1716582099,,E-53-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.53.1,32.0
209,1716582099,53,E-53-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.53.1,
210,1716582099,,E-53-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.53.2,34.0
211,1716582099,54,E-53-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.53.2,
212,1716582099,,E-54-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.54.1,32.0
213,1716582099,51,E-54-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.54.1,
214,1716582099,,E-54-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.54.2,31.0
215,1716582099,53,E-54-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.54.2,
216,1716582099,,E-55-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.55.1,30.0
217,1716582099,50,E-55-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.55.1,
218,1716582099,,E-55-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.55.2,30.0
219,1716582099,51,E-55-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.55.2,
220,1716582099,,E-56-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.56.1,30.0
221,1716582099,54,E-56-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.56.1,
222,1716582099,,E-56-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.56.2,34.0
223,1716582099,54,E-56-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.56.2,
224,1716582099,,E-57-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.57.1,32.0
225,1716582099,50,E-57-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.57.1,
226,1716582099,,E-57-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.57.2,32.0
227,1716582099,54,E-57-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.57.2,
228,1716582099,,E-58-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.58.1,31.0
229,1716582099,51,E-58-1,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.58.1,
230,1716582099,,E-58-2,Versa,versa_1,VOS,21.1.0,hw-versa-0001,vedge_branch,10.3.58.2,33.0
